size,read-start,read-end,time,block-time
1048576,23.949096712,23.951370608,0.002273896,0.000008882
2097152,23.951374112,23.955946568,0.004572456,0.000008931
4096,23.955952056,23.956024904,0.000072848,0.000072848
8192,23.956029720,23.956132384,0.000102664,0.000051332
16384,23.956137400,23.956231488,0.000094088,0.000023522
32768,23.956235944,23.956378520,0.000142576,0.000017822
65536,23.956382944,23.956553016,0.000170072,0.000010629
131072,23.956558008,23.956870496,0.000312488,0.000009765
262144,23.956874424,23.957462976,0.000588552,0.000009196
524288,23.957466720,23.958605608,0.001138888,0.000008898
1048576,23.958609168,23.960901320,0.002292152,0.000008954
2097152,23.960904760,23.965499184,0.004594424,0.000008973
4096,23.965503928,23.965600344,0.000096416,0.000096416
8192,23.965605656,23.965689600,0.000083944,0.000041972
16384,23.965694104,23.965809936,0.000115832,0.000028958
32768,23.965814920,23.965936392,0.000121472,0.000015184
65536,23.965940664,23.966131112,0.000190448,0.000011903
131072,23.966135432,23.966427592,0.000292160,0.000009130
262144,23.966432200,23.967023248,0.000591048,0.000009235
524288,23.967026984,23.968164520,0.001137536,0.000008887
1048576,23.968169080,23.971272224,0.003103144,0.000012122
2097152,23.971276016,23.975966360,0.004690344,0.000009161
4096,23.975970944,23.976051464,0.000080520,0.000080520
8192,23.976055072,23.976136816,0.000081744,0.000040872
16384,23.976140536,23.976236352,0.000095816,0.000023954
32768,23.976240048,23.976379864,0.000139816,0.000017477
65536,23.976382816,23.976573760,0.000190944,0.000011934
131072,23.976576672,23.976877752,0.000301080,0.000009409
262144,23.976881144,23.977460888,0.000579744,0.000009058
524288,23.977464240,23.979387320,0.001923080,0.000015024
1048576,23.979390776,23.981570816,0.002180040,0.000008516
2097152,23.981574568,23.986229128,0.004654560,0.000009091
4096,23.986233536,23.986314768,0.000081232,0.000081232
8192,23.986318832,23.986398304,0.000079472,0.000039736
16384,23.986401936,23.986504544,0.000102608,0.000025652
32768,23.986507824,23.986630808,0.000122984,0.000015373
65536,23.986633752,23.986824576,0.000190824,0.000011927
131072,23.986827808,23.987130168,0.000302360,0.000009449
262144,23.987133032,23.987717424,0.000584392,0.000009131
524288,23.987721400,23.988881568,0.001160168,0.000009064
1048576,23.988884776,23.991201528,0.002316752,0.000009050
2097152,23.991205272,23.995538680,0.004333408,0.000008464
4096,23.995542704,23.995619848,0.000077144,0.000077144
8192,23.995623744,23.995705472,0.000081728,0.000040864
16384,23.995709440,23.995807040,0.000097600,0.000024400
32768,23.995810496,23.995948728,0.000138232,0.000017279
65536,23.995952224,23.996131848,0.000179624,0.000011227
131072,23.996135512,23.996434848,0.000299336,0.000009354
262144,23.996438008,23.997020240,0.000582232,0.000009097
524288,23.997023688,23.998103584,0.001079896,0.000008437
1048576,23.998107408,24.000434384,0.002326976,0.000009090
2097152,24.000437968,24.005057408,0.004619440,0.000009022
4096,24.005060952,24.005193272,0.000132320,0.000132320
8192,24.005197808,24.005285856,0.000088048,0.000044024
16384,24.005290384,24.005407632,0.000117248,0.000029312
32768,24.005411000,24.005557944,0.000146944,0.000018368
65536,24.005561184,24.005740952,0.000179768,0.000011235
131072,24.005744328,24.006043048,0.000298720,0.000009335
262144,24.006046008,24.006630728,0.000584720,0.000009136
524288,24.006633984,24.007812648,0.001178664,0.000009208
1048576,24.007817320,24.010101048,0.002283728,0.000008921
2097152,24.010105480,24.014637136,0.004531656,0.000008851
4096,24.014641504,24.014705920,0.000064416,0.000064416
8192,24.014710904,24.014808240,0.000097336,0.000048668
16384,24.014812760,24.014905984,0.000093224,0.000023306
32768,24.014909224,24.015022416,0.000113192,0.000014149
65536,24.015026584,24.015236792,0.000210208,0.000013138
131072,24.015241416,24.015554400,0.000312984,0.000009781
262144,24.015557384,24.016149616,0.000592232,0.000009254
524288,24.016153608,24.017320208,0.001166600,0.000009114
1048576,24.017323992,24.019606024,0.002282032,0.000008914
2097152,24.019609840,24.024103560,0.004493720,0.000008777
4096,24.024107800,24.024180984,0.000073184,0.000073184
8192,24.024186088,24.024281456,0.000095368,0.000047684
16384,24.024285296,24.024377088,0.000091792,0.000022948
32768,24.024380264,24.024493576,0.000113312,0.000014164
65536,24.024498488,24.024707880,0.000209392,0.000013087
131072,24.024712528,24.025005872,0.000293344,0.000009167
262144,24.025008776,24.025612528,0.000603752,0.000009434
524288,24.025617384,24.026771776,0.001154392,0.000009019
1048576,24.026776584,24.029048040,0.002271456,0.000008873
2097152,24.029051384,24.033521456,0.004470072,0.000008731
4096,24.033524856,24.033589816,0.000064960,0.000064960
8192,24.033594504,24.033691608,0.000097104,0.000048552
16384,24.033695552,24.033790416,0.000094864,0.000023716
32768,24.033793520,24.033906728,0.000113208,0.000014151
65536,24.033910840,24.034115680,0.000204840,0.000012802
131072,24.034119880,24.034412040,0.000292160,0.000009130
262144,24.034416352,24.035010272,0.000593920,0.000009280
524288,24.035014168,24.036181360,0.001167192,0.000009119
1048576,24.036185912,24.039912648,0.003726736,0.000014558
2097152,24.039916776,24.044459344,0.004542568,0.000008872
4096,24.044463520,24.044534688,0.000071168,0.000071168
8192,24.044539376,24.044728792,0.000189416,0.000094708
16384,24.044733232,24.044829416,0.000096184,0.000024046
32768,24.044832120,24.044947672,0.000115552,0.000014444
65536,24.044952168,24.045211760,0.000259592,0.000016225
131072,24.045216504,24.045519496,0.000302992,0.000009469
262144,24.045524240,24.046124304,0.000600064,0.000009376
524288,24.046127968,24.047272312,0.001144344,0.000008940
1048576,24.047276792,24.049546200,0.002269408,0.000008865
2097152,24.049549640,24.054050136,0.004500496,0.000008790
4096,24.054054160,24.054230632,0.000176472,0.000176472
8192,24.054234736,24.054311504,0.000076768,0.000038384
16384,24.054315872,24.054430784,0.000114912,0.000028728
32768,24.054434640,24.054550608,0.000115968,0.000014496
65536,24.054554664,24.054743864,0.000189200,0.000011825
131072,24.054748160,24.055042576,0.000294416,0.000009201
262144,24.055047456,24.055655760,0.000608304,0.000009505
524288,24.055660640,24.056808128,0.001147488,0.000008965
1048576,24.056812416,24.059080120,0.002267704,0.000008858
2097152,24.059083496,24.063712128,0.004628632,0.000009040
4096,24.063716608,24.063782536,0.000065928,0.000065928
8192,24.063787832,24.063884208,0.000096376,0.000048188
16384,24.063888576,24.063983176,0.000094600,0.000023650
32768,24.063987448,24.064125624,0.000138176,0.000017272
65536,24.064129984,24.064299048,0.000169064,0.000010566
131072,24.064302040,24.064587648,0.000285608,0.000008925
262144,24.064592352,24.065222864,0.000630512,0.000009852
524288,24.065227720,24.066391944,0.001164224,0.000009096
1048576,24.066396032,24.068631600,0.002235568,0.000008733
2097152,24.068635456,24.073129320,0.004493864,0.000008777
4096,24.073132736,24.073197104,0.000064368,0.000064368
8192,24.073201896,24.073297784,0.000095888,0.000047944
16384,24.073302736,24.073396544,0.000093808,0.000023452
32768,24.073399472,24.073514120,0.000114648,0.000014331
65536,24.073517448,24.073697184,0.000179736,0.000011233
131072,24.073701984,24.074149208,0.000447224,0.000013976
262144,24.074153120,24.074723760,0.000570640,0.000008916
524288,24.074726760,24.075903384,0.001176624,0.000009192
1048576,24.075908080,24.078181832,0.002273752,0.000008882
2097152,24.078185256,24.082700920,0.004515664,0.000008820
4096,24.082705496,24.082776152,0.000070656,0.000070656
8192,24.082780944,24.082878472,0.000097528,0.000048764
16384,24.082882536,24.082978256,0.000095720,0.000023930
32768,24.082982368,24.083122320,0.000139952,0.000017494
65536,24.083126496,24.083314072,0.000187576,0.000011724
131072,24.083318536,24.083627808,0.000309272,0.000009665
262144,24.083631664,24.084217688,0.000586024,0.000009157
524288,24.084221928,24.085388520,0.001166592,0.000009114
1048576,24.085393144,24.087703872,0.002310728,0.000009026
2097152,24.087707680,24.092851312,0.005143632,0.000010046
4096,24.092855536,24.092947744,0.000092208,0.000092208
8192,24.092952280,24.093070904,0.000118624,0.000059312
16384,24.093074920,24.093172200,0.000097280,0.000024320
32768,24.093176360,24.093310776,0.000134416,0.000016802
65536,24.093314552,24.093486048,0.000171496,0.000010719
131072,24.093490072,24.093802512,0.000312440,0.000009764
262144,24.093806664,24.094394368,0.000587704,0.000009183
524288,24.094398592,24.095502040,0.001103448,0.000008621
1048576,24.095505824,24.097807136,0.002301312,0.000008990
2097152,24.097810520,24.102316664,0.004506144,0.000008801
4096,24.102321304,24.102408888,0.000087584,0.000087584
8192,24.102414168,24.102493872,0.000079704,0.000039852
16384,24.102496968,24.102600024,0.000103056,0.000025764
32768,24.102604320,24.102747368,0.000143048,0.000017881
65536,24.102751808,24.102923048,0.000171240,0.000010703
131072,24.102927824,24.103239280,0.000311456,0.000009733
262144,24.103243440,24.104082512,0.000839072,0.000013111
524288,24.104086912,24.105252552,0.001165640,0.000009107
1048576,24.105256120,24.107534288,0.002278168,0.000008899
2097152,24.107537680,24.112082944,0.004545264,0.000008877
4096,24.112086544,24.112151920,0.000065376,0.000065376
8192,24.112156664,24.112336832,0.000180168,0.000090084
16384,24.112340424,24.112435392,0.000094968,0.000023742
32768,24.112438304,24.112570528,0.000132224,0.000016528
65536,24.112573016,24.112739160,0.000166144,0.000010384
131072,24.112743456,24.113056632,0.000313176,0.000009787
262144,24.113060584,24.113631520,0.000570936,0.000008921
524288,24.113634344,24.114790568,0.001156224,0.000009033
1048576,24.114794408,24.117114272,0.002319864,0.000009062
2097152,24.117118976,24.121624176,0.004505200,0.000008799
4096,24.121627960,24.121717280,0.000089320,0.000089320
8192,24.121722144,24.121800872,0.000078728,0.000039364
16384,24.121803840,24.121892472,0.000088632,0.000022158
32768,24.121896760,24.122034856,0.000138096,0.000017262
65536,24.122039104,24.122229264,0.000190160,0.000011885
131072,24.122232208,24.122519168,0.000286960,0.000008968
262144,24.122524104,24.123438752,0.000914648,0.000014291
524288,24.123442328,24.124580912,0.001138584,0.000008895
1048576,24.124584968,24.126914352,0.002329384,0.000009099
2097152,24.126918128,24.131441728,0.004523600,0.000008835
4096,24.131446248,24.131538480,0.000092232,0.000092232
8192,24.131543072,24.131620408,0.000077336,0.000038668
16384,24.131624920,24.131751320,0.000126400,0.000031600
32768,24.131755872,24.131875128,0.000119256,0.000014907
65536,24.131878248,24.132042320,0.000164072,0.000010255
131072,24.132046360,24.132357496,0.000311136,0.000009723
262144,24.132361944,24.132948824,0.000586880,0.000009170
524288,24.132952408,24.134109760,0.001157352,0.000009042
1048576,24.134113416,24.136434792,0.002321376,0.000009068
2097152,24.136438784,24.140943272,0.004504488,0.000008798
4096,24.140947968,24.141040544,0.000092576,0.000092576
8192,24.141045584,24.141123712,0.000078128,0.000039064
16384,24.141126696,24.141231128,0.000104432,0.000026108
32768,24.141234888,24.141372048,0.000137160,0.000017145
65536,24.141376472,24.141565440,0.000188968,0.000011810
131072,24.141569584,24.141879176,0.000309592,0.000009675
262144,24.141883592,24.142468352,0.000584760,0.000009137
524288,24.142472080,24.143617112,0.001145032,0.000008946
1048576,24.143620416,24.145935912,0.002315496,0.000009045
2097152,24.145940856,24.150487328,0.004546472,0.000008880
4096,24.150491752,24.150560336,0.000068584,0.000068584
8192,24.150564696,24.150661768,0.000097072,0.000048536
16384,24.150666240,24.150759728,0.000093488,0.000023372
32768,24.150763800,24.150912192,0.000148392,0.000018549
65536,24.150915920,24.151102224,0.000186304,0.000011644
131072,24.151105696,24.151410464,0.000304768,0.000009524
262144,24.151413872,24.152009952,0.000596080,0.000009314
524288,24.152013984,24.153175696,0.001161712,0.000009076
1048576,24.153179312,24.155527920,0.002348608,0.000009174
2097152,24.155531824,24.160128232,0.004596408,0.000008977
4096,24.160132648,24.160223552,0.000090904,0.000090904
8192,24.160228984,24.160407696,0.000178712,0.000089356
16384,24.160412040,24.160525600,0.000113560,0.000028390
32768,24.160529608,24.160647624,0.000118016,0.000014752
65536,24.160651568,24.160841840,0.000190272,0.000011892
131072,24.160846048,24.161138840,0.000292792,0.000009150
262144,24.161142424,24.161716712,0.000574288,0.000008973
524288,24.161720536,24.162884152,0.001163616,0.000009091
1048576,24.162888176,24.165214080,0.002325904,0.000009086
2097152,24.165218600,24.169744808,0.004526208,0.000008840
4096,24.169748640,24.169815016,0.000066376,0.000066376
8192,24.169820480,24.169919160,0.000098680,0.000049340
16384,24.169923048,24.170017448,0.000094400,0.000023600
32768,24.170022056,24.170163232,0.000141176,0.000017647
65536,24.170167984,24.170356496,0.000188512,0.000011782
131072,24.170359528,24.170645608,0.000286080,0.000008940
262144,24.170649984,24.171245080,0.000595096,0.000009298
524288,24.171248520,24.172392952,0.001144432,0.000008941
1048576,24.172397072,24.174696896,0.002299824,0.000008984
2097152,24.174700360,24.179322792,0.004622432,0.000009028
4096,24.179326928,24.179404088,0.000077160,0.000077160
8192,24.179408040,24.179490288,0.000082248,0.000041124
16384,24.179493688,24.179592240,0.000098552,0.000024638
32768,24.179595336,24.179736160,0.000140824,0.000017603
65536,24.179739576,24.179914784,0.000175208,0.000010951
131072,24.179917864,24.180218200,0.000300336,0.000009385
262144,24.180221600,24.180811968,0.000590368,0.000009225
524288,24.180814960,24.181980184,0.001165224,0.000009103
1048576,24.181983760,24.184303888,0.002320128,0.000009063
2097152,24.184307224,24.188996912,0.004689688,0.000009160
4096,24.189000960,24.189078112,0.000077152,0.000077152
8192,24.189081392,24.189161328,0.000079936,0.000039968
16384,24.189164536,24.189274112,0.000109576,0.000027394
32768,24.189277296,24.189398176,0.000120880,0.000015110
65536,24.189401480,24.189589520,0.000188040,0.000011752
131072,24.189592856,24.189869136,0.000276280,0.000008634
262144,24.189872128,24.190451808,0.000579680,0.000009057
524288,24.190455504,24.191607536,0.001152032,0.000009000
1048576,24.191610896,24.193925864,0.002314968,0.000009043
2097152,24.193929504,24.198647080,0.004717576,0.000009214
4096,24.198651616,24.198732560,0.000080944,0.000080944
8192,24.198736432,24.198819832,0.000083400,0.000041700
16384,24.198823272,24.198924496,0.000101224,0.000025306
32768,24.198927472,24.199050152,0.000122680,0.000015335
65536,24.199053656,24.199229488,0.000175832,0.000010990
131072,24.199232712,24.199531488,0.000298776,0.000009337
262144,24.199535120,24.200120920,0.000585800,0.000009153
524288,24.200125032,24.201218248,0.001093216,0.000008541
1048576,24.201221912,24.203529416,0.002307504,0.000009014
2097152,24.203532888,24.208183896,0.004651008,0.000009084
4096,24.208188184,24.208266104,0.000077920,0.000077920
8192,24.208269392,24.208350160,0.000080768,0.000040384
16384,24.208353520,24.208466224,0.000112704,0.000028176
32768,24.208469600,24.208607752,0.000138152,0.000017269
65536,24.208610600,24.208783088,0.000172488,0.000010781
131072,24.208785664,24.209079544,0.000293880,0.000009184
262144,24.209082424,24.209663528,0.000581104,0.000009080
524288,24.209667088,24.210823952,0.001156864,0.000009038
1048576,24.210827608,24.213150064,0.002322456,0.000009072
2097152,24.213153688,24.217844896,0.004691208,0.000009163
4096,24.217849208,24.217930208,0.000081000,0.000081000
8192,24.217933720,24.218015560,0.000081840,0.000040920
16384,24.218019368,24.218118672,0.000099304,0.000024826
32768,24.218121688,24.218245136,0.000123448,0.000015431
65536,24.218248200,24.218424264,0.000176064,0.000011004
131072,24.218427416,24.218749848,0.000322432,0.000010076
262144,24.218754320,24.219349736,0.000595416,0.000009303
524288,24.219354056,24.220506488,0.001152432,0.000009003
1048576,24.220510360,24.222795584,0.002285224,0.000008927
2097152,24.222799440,24.227373544,0.004574104,0.000008934
4096,24.227377912,24.227445328,0.000067416,0.000067416
8192,24.227450488,24.227549200,0.000098712,0.000049356
16384,24.227553568,24.227647784,0.000094216,0.000023554
32768,24.227650648,24.227762320,0.000111672,0.000013959
65536,24.227764920,24.227928336,0.000163416,0.000010214
131072,24.227932624,24.228245064,0.000312440,0.000009764
262144,24.228249088,24.228837336,0.000588248,0.000009191
524288,24.228841600,24.229981992,0.001140392,0.000008909
1048576,24.229985784,24.232242824,0.002257040,0.000008817
2097152,24.232246136,24.236816352,0.004570216,0.000008926
4096,24.236820240,24.236889832,0.000069592,0.000069592
8192,24.236894992,24.236992520,0.000097528,0.000048764
16384,24.236996592,24.237205528,0.000208936,0.000052234
32768,24.237208472,24.237322744,0.000114272,0.000014284
65536,24.237326784,24.237516776,0.000189992,0.000011874
131072,24.237520536,24.237947256,0.000426720,0.000013335
262144,24.237951496,24.238547384,0.000595888,0.000009311
524288,24.238550944,24.239694040,0.001143096,0.000008930
1048576,24.239697176,24.241813856,0.002116680,0.000008268
2097152,24.241817696,24.247466248,0.005648552,0.000011032
4096,24.247470008,24.247579864,0.000109856,0.000109856
8192,24.247585024,24.247682008,0.000096984,0.000048492
16384,24.247686600,24.247799192,0.000112592,0.000028148
32768,24.247803128,24.247920816,0.000117688,0.000014711
65536,24.247925016,24.248115496,0.000190480,0.000011905
131072,24.248119232,24.248411176,0.000291944,0.000009123
262144,24.248416104,24.249008384,0.000592280,0.000009254
524288,24.249012144,24.250153952,0.001141808,0.000008920
1048576,24.250158592,24.252425320,0.002266728,0.000008854
2097152,24.252428984,24.256983064,0.004554080,0.000008895
4096,24.256987304,24.257053048,0.000065744,0.000065744
8192,24.257058040,24.257157888,0.000099848,0.000049924
16384,24.257161800,24.257257064,0.000095264,0.000023816
32768,24.257260008,24.257373568,0.000113560,0.000014195
65536,24.257378184,24.257569608,0.000191424,0.000011964
131072,24.257573592,24.257864712,0.000291120,0.000009097
262144,24.257869256,24.258464888,0.000595632,0.000009307
524288,24.258468176,24.259602608,0.001134432,0.000008863
1048576,24.259605848,24.261860440,0.002254592,0.000008807
2097152,24.261863624,24.266472496,0.004608872,0.000009002
4096,24.266477616,24.266550464,0.000072848,0.000072848
8192,24.266553464,24.266628112,0.000074648,0.000037324
16384,24.266633136,24.266748832,0.000115696,0.000028924
32768,24.266753304,24.266890408,0.000137104,0.000017138
65536,24.266894768,24.267084496,0.000189728,0.000011858
131072,24.267088832,24.267380344,0.000291512,0.000009110
262144,24.267384368,24.267974720,0.000590352,0.000009224
524288,24.267978856,24.269760208,0.001781352,0.000013917
1048576,24.269764704,24.272059792,0.002295088,0.000008965
2097152,24.272064112,24.276643256,0.004579144,0.000008944
4096,24.276647248,24.276715440,0.000068192,0.000068192
8192,24.276720088,24.276819280,0.000099192,0.000049596
16384,24.276823896,24.276918624,0.000094728,0.000023682
32768,24.276922624,24.277063016,0.000140392,0.000017549
65536,24.277067080,24.277237696,0.000170616,0.000010664
131072,24.277241920,24.277554488,0.000312568,0.000009768
262144,24.277558072,24.278125992,0.000567920,0.000008874
524288,24.278128920,24.279261024,0.001132104,0.000008845
1048576,24.279264376,24.282562696,0.003298320,0.000012884
2097152,24.282565800,24.287206664,0.004640864,0.000009064
4096,24.287210496,24.287275944,0.000065448,0.000065448
8192,24.287280880,24.287378864,0.000097984,0.000048992
16384,24.287384200,24.287479552,0.000095352,0.000023838
32768,24.287484232,24.287624208,0.000139976,0.000017497
65536,24.287628408,24.287801256,0.000172848,0.000010803
131072,24.287805384,24.288119000,0.000313616,0.000009800
262144,24.288123384,24.288694072,0.000570688,0.000008917
524288,24.288697896,24.289869424,0.001171528,0.000009153
1048576,24.289873232,24.292140232,0.002267000,0.000008855
2097152,24.292143544,24.296739560,0.004596016,0.000008977
4096,24.296743536,24.296811200,0.000067664,0.000067664
8192,24.296816352,24.296914704,0.000098352,0.000049176
16384,24.296918600,24.297013944,0.000095344,0.000023836
32768,24.297018032,24.297155896,0.000137864,0.000017233
65536,24.297160016,24.297349048,0.000189032,0.000011815
131072,24.297353864,24.297666032,0.000312168,0.000009755
262144,24.297670232,24.298218840,0.000548608,0.000008572
524288,24.298222688,24.299369208,0.001146520,0.000008957
1048576,24.299373704,24.301668320,0.002294616,0.000008963
2097152,24.301672576,24.306236384,0.004563808,0.000008914
4096,24.306240864,24.306310632,0.000069768,0.000069768
8192,24.306315840,24.306413216,0.000097376,0.000048688
16384,24.306417336,24.306511848,0.000094512,0.000023628
32768,24.306516096,24.306653560,0.000137464,0.000017183
65536,24.306658240,24.306828880,0.000170640,0.000010665
131072,24.306833016,24.307145120,0.000312104,0.000009753
262144,24.307149336,24.307722048,0.000572712,0.000008949
524288,24.307726008,24.308865832,0.001139824,0.000008905
1048576,24.308870072,24.311138544,0.002268472,0.000008861
2097152,24.311142008,24.315769880,0.004627872,0.000009039
4096,24.315774456,24.315848552,0.000074096,0.000074096
8192,24.315853792,24.315951832,0.000098040,0.000049020
16384,24.315955720,24.316052016,0.000096296,0.000024074
32768,24.316056296,24.316194864,0.000138568,0.000017321
65536,24.316199024,24.316371064,0.000172040,0.000010752
131072,24.316373608,24.316658776,0.000285168,0.000008912
262144,24.316663144,24.317258288,0.000595144,0.000009299
524288,24.317262128,24.318435176,0.001173048,0.000009164
1048576,24.318439688,24.320766344,0.002326656,0.000009088
2097152,24.320770320,24.325472520,0.004702200,0.000009184
4096,24.325476656,24.325561216,0.000084560,0.000084560
8192,24.325564776,24.325653536,0.000088760,0.000044380
16384,24.325656984,24.325755656,0.000098672,0.000024668
32768,24.325758928,24.325881920,0.000122992,0.000015374
65536,24.325885304,24.326072888,0.000187584,0.000011724
131072,24.326076008,24.326376280,0.000300272,0.000009384
262144,24.326380080,24.326969016,0.000588936,0.000009202
524288,24.326973056,24.328133768,0.001160712,0.000009068
1048576,24.328137888,24.330464336,0.002326448,0.000009088
2097152,24.330469040,24.335044152,0.004575112,0.000008936
4096,24.335049264,24.335181400,0.000132136,0.000132136
8192,24.335184584,24.335272240,0.000087656,0.000043828
16384,24.335277552,24.335397624,0.000120072,0.000030018
32768,24.335401968,24.335525912,0.000123944,0.000015493
65536,24.335530320,24.335725824,0.000195504,0.000012219
131072,24.335730792,24.336024528,0.000293736,0.000009179
262144,24.336028432,24.336625384,0.000596952,0.000009327
524288,24.336629008,24.337772432,0.001143424,0.000008933
1048576,24.337775608,24.340033136,0.002257528,0.000008818
2097152,24.340036232,24.344559072,0.004522840,0.000008834
4096,24.344562768,24.344627400,0.000064632,0.000064632
8192,24.344632248,24.344729816,0.000097568,0.000048784
16384,24.344733600,24.344827712,0.000094112,0.000023528
32768,24.344830384,24.344942880,0.000112496,0.000014062
65536,24.344947352,24.345215960,0.000268608,0.000016788
131072,24.345219968,24.345540544,0.000320576,0.000010018
262144,24.345545280,24.346138432,0.000593152,0.000009268
524288,24.346142712,24.347296824,0.001154112,0.000009017
1048576,24.347299920,24.349564912,0.002264992,0.000008848
2097152,24.349568048,24.354073304,0.004505256,0.000008799
4096,24.354077536,24.354166632,0.000089096,0.000089096
8192,24.354171304,24.354249808,0.000078504,0.000039252
16384,24.354252520,24.354339344,0.000086824,0.000021706
32768,24.354343912,24.354483800,0.000139888,0.000017486
65536,24.354488328,24.354659112,0.000170784,0.000010674
131072,24.354662000,24.354950720,0.000288720,0.000009023
262144,24.354954864,24.355563680,0.000608816,0.000009513
524288,24.355568320,24.356742416,0.001174096,0.000009173
1048576,24.356746512,24.359023904,0.002277392,0.000008896
2097152,24.359028248,24.363671176,0.004642928,0.000009068
4096,24.363675680,24.363754352,0.000078672,0.000078672
8192,24.363757768,24.363843200,0.000085432,0.000042716
16384,24.363846144,24.364072232,0.000226088,0.000056522
32768,24.364075480,24.364199312,0.000123832,0.000015479
65536,24.364202336,24.364393784,0.000191448,0.000011965
131072,24.364397136,24.364705424,0.000308288,0.000009634
262144,24.364708888,24.365321064,0.000612176,0.000009565
524288,24.365325320,24.366496160,0.001170840,0.000009147
1048576,24.366499928,24.368802112,0.002302184,0.000008993
2097152,24.368806256,24.374591440,0.005785184,0.000011299
4096,24.374595496,24.374695152,0.000099656,0.000099656
8192,24.374698768,24.374799456,0.000100688,0.000050344
16384,24.374802496,24.374901352,0.000098856,0.000024714
32768,24.374904256,24.375044464,0.000140208,0.000017526
65536,24.375047600,24.375260448,0.000212848,0.000013303
131072,24.375264416,24.375571208,0.000306792,0.000009587
262144,24.375574584,24.376162744,0.000588160,0.000009190
524288,24.376166168,24.377327952,0.001161784,0.000009076
1048576,24.377331840,24.379650736,0.002318896,0.000009058
2097152,24.379654376,24.384264344,0.004609968,0.000009004
4096,24.384267704,24.384343048,0.000075344,0.000075344
8192,24.384346464,24.384427368,0.000080904,0.000040452
16384,24.384430792,24.384524592,0.000093800,0.000023450
32768,24.384528016,24.384649808,0.000121792,0.000015224
65536,24.384652864,24.384825528,0.000172664,0.000010792
131072,24.384828864,24.385181824,0.000352960,0.000011030
262144,24.385186056,24.385787872,0.000601816,0.000009403
524288,24.385791336,24.386959584,0.001168248,0.000009127
1048576,24.386963672,24.389301304,0.002337632,0.000009131
2097152,24.389306536,24.393854344,0.004547808,0.000008882
4096,24.393858432,24.393938144,0.000079712,0.000079712
8192,24.393941696,24.394033016,0.000091320,0.000045660
16384,24.394036208,24.394134944,0.000098736,0.000024684
32768,24.394138088,24.394282632,0.000144544,0.000018068
65536,24.394285896,24.394464856,0.000178960,0.000011185
131072,24.394468136,24.394948472,0.000480336,0.000015010
262144,24.394951432,24.395909616,0.000958184,0.000014972
524288,24.395913672,24.397085472,0.001171800,0.000009155
1048576,24.397088856,24.399398352,0.002309496,0.000009021
2097152,24.399401760,24.403957528,0.004555768,0.000008898
4096,24.403961304,24.404051544,0.000090240,0.000090240
8192,24.404056856,24.404136824,0.000079968,0.000039984
16384,24.404139696,24.404230064,0.000090368,0.000022592
32768,24.404234688,24.404373080,0.000138392,0.000017299
65536,24.404377584,24.404547344,0.000169760,0.000010610
131072,24.404551960,24.404861984,0.000310024,0.000009688
262144,24.404866304,24.405906576,0.001040272,0.000016254
524288,24.405910952,24.407748144,0.001837192,0.000014353
1048576,24.407752560,24.410025896,0.002273336,0.000008880
2097152,24.410030176,24.414571944,0.004541768,0.000008871
4096,24.414576136,24.414643520,0.000067384,0.000067384
8192,24.414647920,24.414755848,0.000107928,0.000053964
16384,24.414759752,24.414869272,0.000109520,0.000027380
32768,24.414873968,24.415014432,0.000140464,0.000017558
65536,24.415018480,24.415229976,0.000211496,0.000013218
131072,24.415234624,24.415533704,0.000299080,0.000009346
262144,24.415538784,24.416143464,0.000604680,0.000009448
524288,24.416147416,24.417291952,0.001144536,0.000008942
1048576,24.417296264,24.419594816,0.002298552,0.000008979
2097152,24.419599728,24.424132328,0.004532600,0.000008853
4096,24.424136936,24.424209864,0.000072928,0.000072928
8192,24.424213192,24.424285224,0.000072032,0.000036016
16384,24.424289640,24.424400720,0.000111080,0.000027770
32768,24.424404744,24.424675408,0.000270664,0.000033833
65536,24.424680144,24.424868160,0.000188016,0.000011751
131072,24.424872024,24.425210912,0.000338888,0.000010590
262144,24.425215728,24.425816600,0.000600872,0.000009389
524288,24.425820640,24.426967672,0.001147032,0.000008961
1048576,24.426971872,24.429230376,0.002258504,0.000008822
2097152,24.429234352,24.433743704,0.004509352,0.000008807
4096,24.433747136,24.433809712,0.000062576,0.000062576
8192,24.433814952,24.433911800,0.000096848,0.000048424
16384,24.433916008,24.434009640,0.000093632,0.000023408
32768,24.434013800,24.434152912,0.000139112,0.000017389
65536,24.434156600,24.434344344,0.000187744,0.000011734
131072,24.434347448,24.434632776,0.000285328,0.000008917
262144,24.434636984,24.435241992,0.000605008,0.000009453
524288,24.435246472,24.436424600,0.001178128,0.000009204
1048576,24.436429352,24.438719040,0.002289688,0.000008944
2097152,24.438723184,24.442972192,0.004249008,0.000008299
4096,24.442976512,24.443065016,0.000088504,0.000088504
8192,24.443069904,24.443150312,0.000080408,0.000040204
16384,24.443153616,24.443241672,0.000088056,0.000022014
32768,24.443245872,24.443385120,0.000139248,0.000017406
65536,24.443389568,24.443576696,0.000187128,0.000011696
131072,24.443581016,24.443891072,0.000310056,0.000009689
262144,24.443895336,24.444483192,0.000587856,0.000009185
524288,24.444487216,24.445673712,0.001186496,0.000009270
1048576,24.445678184,24.448003840,0.002325656,0.000009085
2097152,24.448008400,24.452639880,0.004631480,0.000009046
4096,24.452643880,24.452718616,0.000074736,0.000074736
8192,24.452722112,24.452803944,0.000081832,0.000040916
